yr,RushHour-Med,workingday,atemp,relative_hum,isDaylight,relative_atemp,mean_per_hour,relative_windspeed,RushHour-Low,isNoon,windspeed,holiday,hum,relative_temp,RushHour-High,cnt,temp,s_fall,s_spring,s_summer,s_winter,w_Acceptable,w_Bad,w_Chaos,w_Good,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,w_0,w_1,w_2,w_3,w_4,w_5,w_6,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,dteday,registered,casual
0,0,0,0.4091,-0.34195125242435,1,-0.26739959387240675,21.666666666666668,-0.32302873274356164,1,0,0.1642,1,0.71,-0.395520115678974,0,149,0.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5594326196162249,0.9770952029930268,0.8475563592516874,0.7803559147365919,0.6755615535703243,0.9770952029930268,0.8624502544267422,0.9770952029930268,0.9774428359777051,0.6618170329651565,0.9770952029930268,0.9770952029930268,0.7319169029127097,0.9770952029930268,0.5594326196162249,2011-04-15,139,10
0,1,0,0.4394,-0.8661938765992537,1,0.04865659714737171,51.0,0.7831272804960446,0,0,0.2985,1,0.62,-0.01599528984119225,0,300,0.44,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6132316762333224,0.9106509700016724,0.8177924188241841,0.7637758376738913,0.7016536403406632,0.9106509700016724,0.8389130408961443,0.9106509700016724,0.9158500200023102,0.6838336073743578,0.9106509700016724,0.9106509700016724,0.7454157665431654,0.9106509700016724,0.6132316762333224,2011-04-15,279,21
0,1,0,0.4848,-1.2679340204130938,1,0.5222246994438304,93.66666666666667,-0.0924917276048162,0,0,0.19399999999999998,1,0.55,0.555717512648754,0,178,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6315387984887256,0.8872600507176527,0.8071199769424712,0.7580021317305656,0.7105517186650507,0.8872600507176527,0.8307250538550268,0.8872600507176527,0.8954881590080974,0.6915815342988128,0.8872600507176527,0.8872600507176527,0.7502882137159127,0.8872600507176527,0.6315387984887256,2011-04-15,162,16
0,0,0,0.4848,-1.2522066717700018,1,0.5140891434804918,143.83333333333334,-0.09399501945504964,0,0,0.19399999999999998,1,0.55,0.5476573783920797,1,122,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7860726876868072,0.6663667453928805,0.7066296596628528,0.7083689907599093,0.7836115325252282,0.6663667453928805,0.7599347639070955,0.6663667453928805,0.734664608776058,0.760554466297173,0.6663667453928805,0.6663667453928805,0.7965228717615483,0.6663667453928805,0.7860726876868072,2011-04-15,91,31
0,0,0,0.5,-1.2391172888845507,1,0.6678878568942155,176.83333333333334,-0.09399501945504964,0,0,0.19399999999999998,1,0.55,0.7332858925980665,1,136,0.52,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7957123314406735,0.6506135585394309,0.6997760809260277,0.7052972474896059,0.7879539672109199,0.6506135585394309,0.755511201975159,0.6506135585394309,0.725243051137225,0.7649864207367472,0.6506135585394309,0.6506135585394309,0.7996727013509404,0.6506135585394309,0.7957123314406735,2011-04-15,95,41
0,0,0,0.5,-1.228294451648555,1,0.6589057012695614,219.83333333333334,0.6555807061936605,0,0,0.2836,1,0.55,0.7243837888396429,1,200,0.52,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7957123314406735,0.6506135585394309,0.6997760809260277,0.7052972474896059,0.7879539672109199,0.6506135585394309,0.755511201975159,0.6506135585394309,0.725243051137225,0.7649864207367472,0.6506135585394309,0.6506135585394309,0.7996727013509404,0.6506135585394309,0.7957123314406735,2011-04-15,155,45
0,0,0,0.5152,-1.3965389779291975,1,0.8141832606315089,229.16666666666666,0.41442186137306986,0,1,0.2537,1,0.52,0.9097613816978634,1,180,0.54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8046913243991511,0.6356409661766872,0.6933337048301128,0.7024456825212871,0.7919684155870533,0.6356409661766872,0.7513989686616789,0.6356409661766872,0.7165275533529494,0.7691197061975216,0.6356409661766872,0.6356409661766872,0.802630077438674,0.6356409661766872,0.8046913243991511,2011-04-15,133,47
0,0,0,0.5152,-1.3850816508718329,1,0.8054754142810064,235.33333333333334,0.41275996436868073,0,0,0.2537,1,0.52,0.899464580576627,1,163,0.54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8046913243991511,0.6356409661766872,0.6933337048301128,0.7024456825212871,0.7919684155870533,0.6356409661766872,0.7513989686616789,0.6356409661766872,0.7165275533529494,0.7691197061975216,0.6356409661766872,0.6356409661766872,0.802630077438674,0.6356409661766872,0.8046913243991511,2011-04-15,106,57
0,0,0,0.5152,-1.3690545778168135,1,0.7955068783000284,219.5,2.038900798143319,0,0,0.4478,1,0.52,0.8888901933985288,1,162,0.54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8046913243991511,0.6356409661766872,0.6933337048301128,0.7024456825212871,0.7919684155870533,0.6356409661766872,0.7513989686616789,0.6356409661766872,0.7165275533529494,0.7691197061975216,0.6356409661766872,0.6356409661766872,0.802630077438674,0.6356409661766872,0.8046913243991511,2011-04-15,112,50
0,0,0,0.5,-1.1801221592241329,1,0.6232614888324269,228.16666666666666,2.372804750241172,0,0,0.4925,1,0.55,0.6853673846431051,1,243,0.52,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7957123314406735,0.6506135585394309,0.6997760809260277,0.7052972474896059,0.7879539672109199,0.6506135585394309,0.755511201975159,0.6506135585394309,0.725243051137225,0.7649864207367472,0.6506135585394309,0.6506135585394309,0.7996727013509404,0.6506135585394309,0.7957123314406735,2011-04-15,173,70
0,0,0,0.4848,-0.7107960134847319,1,0.45123738783633294,218.83333333333334,1.4720915956930465,0,0,0.3881,1,0.63,0.48311146800586535,1,331,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7860726876868072,0.6663667453928805,0.7066296596628528,0.7083689907599093,0.7836115325252282,0.6663667453928805,0.7599347639070955,0.6663667453928805,0.734664608776058,0.760554466297173,0.6663667453928805,0.6663667453928805,0.7965228717615483,0.6663667453928805,0.7860726876868072,2011-04-15,267,64
0,0,0,0.4545,-0.4737893087891655,1,0.1154301380578475,176.33333333333334,1.4568174803473974,0,0,0.3881,1,0.67,0.0866239635257386,1,263,0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7649354847329498,0.6998551646861211,0.7214270351447039,0.715136212655551,0.7739773676609357,0.6998551646861211,0.7696583564109387,0.6998551646861211,0.755561958032132,0.7508639988600018,0.6998551646861211,0.6998551646861211,0.7897120445410541,0.6998551646861211,0.7649354847329498,2011-04-15,216,47
0,1,0,0.4242,0.10504976826638061,0,-0.22279217746363722,132.33333333333334,1.4418359789156838,0,0,0.3881,1,0.77,-0.3110491650064399,0,209,0.42,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6074012289987647,0.9180112264301729,0.8211339997223384,0.7656026795790424,0.6988186816969575,0.9180112264301729,0.8415038748310262,0.9180112264301729,0.922397305655575,0.6813916496444505,0.9180112264301729,0.9180112264301729,0.7438933094889362,0.9180112264301729,0.6074012289987647,2011-04-15,168,41
0,1,0,0.4091,0.05354049680947532,0,-0.39748743667646486,81.83333333333333,0.9501180672717533,0,0,0.3284,1,0.76,-0.5142499843955496,0,118,0.4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6017307323331579,0.9251300429004277,0.8243571342931366,0.7673732669613241,0.6960618635364284,0.9251300429004277,0.8440151888506295,0.9251300429004277,0.9287942635994829,0.6790290409548159,0.9251300429004277,0.9251300429004277,0.7424263378358951,0.9251300429004277,0.6017307323331579,2011-04-15,92,26
0,1,0,0.4091,0.05952683197199962,0,-0.4106070125615295,63.166666666666664,0.7195130380026256,0,0,0.2985,1,0.76,-0.5231795827174305,0,102,0.4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6017307323331579,0.9251300429004277,0.8243571342931366,0.7673732669613241,0.6960618635364284,0.9251300429004277,0.8440151888506295,0.9251300429004277,0.9287942635994829,0.6790290409548159,0.9251300429004277,0.9251300429004277,0.7424263378358951,0.9251300429004277,0.6017307323331579,2011-04-15,77,25
0,1,0,0.3939,0.41151644123860065,0,-0.5939453087782297,54.666666666666664,1.4426654001380856,0,0,0.3881,1,0.82,-0.7305215780054424,0,80,0.38,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5962342886178043,0.9319940947450086,0.8274560386104451,0.7690834101676197,0.6933904948787684,0.9319940947450086,0.8464411377135772,0.9319940947450086,0.9350226263343143,0.6767508431537502,0.9319940947450086,0.9319940947450086,0.7410173716770498,0.9319940947450086,0.5962342886178043,2011-04-15,64,16
0,1,0,0.3485,0.35862789060384886,0,-1.1178152220847657,38.833333333333336,-0.12461902085534969,0,0,0.19399999999999998,1,0.81,-0.9385573428517572,0,64,0.36,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5909257285310425,0.9385904546348086,0.8304252838542876,0.7707291065141608,0.6908116642768178,0.9385904546348086,0.8487761186964543,0.9385904546348086,0.9410641997619316,0.674561868751863,0.9385904546348086,0.9385904546348086,0.7396687525463874,0.9385904546348086,0.5909257285310425,2011-04-15,56,8
0,1,0,0.3485,0.36382920340594355,0,-1.131896740505003,34.42857142857143,0.11969715254547975,0,0,0.2239,0,0.81,-0.946326172858322,0,43,0.36,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5909257285310425,0.9385904546348086,0.8304252838542876,0.7707291065141608,0.6908116642768178,0.9385904546348086,0.8487761186964543,0.9385904546348086,0.9410641997619316,0.674561868751863,0.9385904546348086,0.9385904546348086,0.7396687525463874,0.9385904546348086,0.5909257285310425,2011-04-16,36,7
0,0,0,0.3333,0.7180611607696704,0,-1.316727882653727,26.428571428571427,0.5979326467773031,1,0,0.2836,0,0.87,-0.9541963348214446,0,33,0.36,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5558770913231424,0.9813786033799266,0.8494379360231038,0.781426530302057,0.6738476543902745,0.9813786033799266,0.8639732857951669,0.9813786033799266,0.9816086334357811,0.6604053092654394,0.9813786033799266,0.9813786033799266,0.7310687293257059,0.9813786033799266,0.5558770913231424,2011-04-16,28,5
0,0,0,0.3485,0.7180611607696704,0,-1.151730987290596,23.142857142857142,-0.6002892046984128,1,0,0.1343,0,0.87,-0.962170431149022,0,24,0.36,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5558770913231424,0.9813786033799266,0.8494379360231038,0.781426530302057,0.6738476543902745,0.9813786033799266,0.8639732857951669,0.9813786033799266,0.9816086334357811,0.6604053092654394,0.9813786033799266,0.9813786033799266,0.7310687293257059,0.9813786033799266,0.5558770913231424,2011-04-16,19,5
0,0,0,0.3485,0.7180611607696704,0,-1.1599892275177868,10.857142857142858,-0.361015686341216,1,0,0.1642,0,0.87,-0.9702511589211624,0,14,0.36,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5558770913231424,0.9813786033799266,0.8494379360231038,0.781426530302057,0.6738476543902745,0.9813786033799266,0.8639732857951669,0.9813786033799266,0.9816086334357811,0.6604053092654394,0.9813786033799266,0.9813786033799266,0.7310687293257059,0.9813786033799266,0.5558770913231424,2011-04-16,9,5
0,0,0,0.3485,0.7180611607696704,0,-1.168356410231855,4.428571428571429,0.11953356135304151,1,0,0.2239,0,0.87,-0.9754567706151898,0,5,0.36,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5558770913231424,0.9813786033799266,0.8494379360231038,0.781426530302057,0.6738476543902745,0.9813786033799266,0.8639732857951669,0.9813786033799266,0.9816086334357811,0.6604053092654394,0.9813786033799266,0.9813786033799266,0.7310687293257059,0.9813786033799266,0.5558770913231424,2011-04-16,4,1
0,0,0,0.3939,0.7261825630798336,0,-0.6505114730802469,6.666666666666667,0.5987391223635108,1,0,0.2836,0,0.87,-0.7791818759084429,0,4,0.38,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5576126485512494,0.9792892903288736,0.8485208235063463,0.7809043764631449,0.6746840051852433,0.9792892903288736,0.863230409304564,0.9792892903288736,0.9795736774710879,0.6610936997859168,0.9792892903288736,0.9792892903288736,0.731482058693191,0.9792892903288736,0.5576126485512494,2011-04-16,3,1
0,0,0,0.4091,0.4406517953133576,0,-0.4872650397190791,17.285714285714285,0.9551693724900743,1,0,0.3284,0,0.82,-0.5829268446443664,0,10,0.4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5594326196162249,0.9770952029930268,0.8475563592516874,0.7803559147365919,0.6755615535703243,0.9770952029930268,0.8624502544267422,0.9770952029930268,0.9774428359777051,0.6618170329651565,0.9770952029930268,0.9770952029930268,0.7319169029127097,0.9770952029930268,0.5594326196162249,2011-04-16,9,1
0,0,0,0.4091,0.4458218372282319,1,-0.5009846609130975,39.857142857142854,1.6614815166049124,1,0,0.4179,0,0.82,-0.5930836028621518,0,21,0.4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5594326196162249,0.9770952029930268,0.8475563592516874,0.7803559147365919,0.6755615535703243,0.9770952029930268,0.8624502544267422,0.9770952029930268,0.9774428359777051,0.6618170329651565,0.9770952029930268,0.9770952029930268,0.7319169029127097,0.9770952029930268,0.5594326196162249,2011-04-16,18,3
0,1,0,0.4091,0.7465625770785289,1,-0.5150926032010772,86.57142857142857,1.1652345400896682,0,0,0.3582,0,0.87,-0.6034324995911224,0,45,0.4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6017307323331579,0.9251300429004277,0.8243571342931366,0.7673732669613241,0.6960618635364284,0.9251300429004277,0.8440151888506295,0.9251300429004277,0.9287942635994829,0.6790290409548159,0.9251300429004277,0.9251300429004277,0.7424263378358951,0.9251300429004277,0.6017307323331579,2011-04-16,38,7
0,1,0,0.4091,1.5200374622850004,1,-0.5274058833367588,105.71428571428571,0.6813346454741406,0,0,0.2985,0,1.0,-0.6139814125789338,0,29,0.4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6017307323331579,0.9251300429004277,0.8243571342931366,0.7673732669613241,0.6960618635364284,0.9251300429004277,0.8440151888506295,0.9251300429004277,0.9287942635994829,0.6790290409548159,0.9251300429004277,0.9251300429004277,0.7424263378358951,0.9251300429004277,0.6017307323331579,2011-04-16,27,2
0,0,0,0.4242,1.1584709320726247,1,-0.3546621692207584,140.71428571428572,1.3800379384230699,0,0,0.3881,0,0.94,-0.4110538814803382,1,22,0.42,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7416095466003042,0.7353298101640469,0.7373823048294208,0.7226414611363441,0.7631801709848818,0.7353298101640469,0.7804096383895682,0.7353298101640469,0.7790109726472592,0.7402311068106708,0.7353298101640469,0.7353298101640469,0.7823586175262791,0.7353298101640469,0.7416095466003042,2011-04-16,21,1
0,0,0,0.4242,1.1533017417878617,1,-0.361852346628105,171.0,1.8306353397862472,0,0,0.4478,0,0.94,-0.41785266464535636,1,31,0.42,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7416095466003042,0.7353298101640469,0.7373823048294208,0.7226414611363441,0.7631801709848818,0.7353298101640469,0.7804096383895682,0.7353298101640469,0.7790109726472592,0.7402311068106708,0.7353298101640469,0.7353298101640469,0.7823586175262791,0.7353298101640469,0.7416095466003042,2011-04-16,27,4
0,0,0,0.4545,0.795640142060135,1,0.00516312057312366,217.0,2.8452974205486243,0,0,0.5821,0,0.88,0.0012678456831599332,1,32,0.46,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7649354847329498,0.6998551646861211,0.7214270351447039,0.715136212655551,0.7739773676609357,0.6998551646861211,0.7696583564109387,0.6998551646861211,0.755561958032132,0.7508639988600018,0.6998551646861211,0.6998551646861211,0.7897120445410541,0.6998551646861211,0.7649354847329498,2011-04-16,26,6
0,0,0,0.4545,1.144064087652411,1,-0.001557076088230069,222.14285714285714,2.318425455957969,0,1,0.5224,0,0.94,-0.005088754604593817,1,58,0.46,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7649354847329498,0.6998551646861211,0.7214270351447039,0.715136212655551,0.7739773676609357,0.6998551646861211,0.7696583564109387,0.6998551646861211,0.755561958032132,0.7508639988600018,0.6998551646861211,0.6998551646861211,0.7897120445410541,0.6998551646861211,0.7649354847329498,2011-04-16,49,9
0,0,0,0.5,0.4924473457676398,1,0.5603160149529333,225.0,2.7187195211202067,0,0,0.5821,0,0.83,0.6319312961593592,1,63,0.52,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7957123314406735,0.6506135585394309,0.6997760809260277,0.7052972474896059,0.7879539672109199,0.6506135585394309,0.755511201975159,0.6506135585394309,0.725243051137225,0.7649864207367472,0.6506135585394309,0.6506135585394309,0.7996727013509404,0.6506135585394309,0.7957123314406735,2011-04-16,49,14
0,0,0,0.5,0.49160206364218834,1,0.5523020701976947,211.28571428571428,2.657303163135597,0,0,0.5821,0,0.83,0.6231995352338493,1,78,0.52,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7957123314406735,0.6506135585394309,0.6997760809260277,0.7052972474896059,0.7879539672109199,0.6506135585394309,0.755511201975159,0.6506135585394309,0.725243051137225,0.7649864207367472,0.6506135585394309,0.6506135585394309,0.7996727013509404,0.6506135585394309,0.7957123314406735,2011-04-16,62,16
0,0,0,0.4848,0.7829165905107386,1,0.3519118280930625,230.28571428571428,1.714091231234733,0,0,0.4627,0,0.88,0.398972532848361,1,33,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7860726876868072,0.6663667453928805,0.7066296596628528,0.7083689907599093,0.7836115325252282,0.6663667453928805,0.7599347639070955,0.6663667453928805,0.734664608776058,0.760554466297173,0.6663667453928805,0.6663667453928805,0.7965228717615483,0.6663667453928805,0.7860726876868072,2011-04-16,27,6
0,0,0,0.4848,0.7823625376930196,1,0.3448434986915557,234.85714285714286,2.5665558585105184,0,0,0.5821,0,0.88,0.39126644290806417,1,15,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7860726876868072,0.6663667453928805,0.7066296596628528,0.7083689907599093,0.7836115325252282,0.6663667453928805,0.7599347639070955,0.6663667453928805,0.734664608776058,0.760554466297173,0.6663667453928805,0.6663667453928805,0.7965228717615483,0.6663667453928805,0.7860726876868072,2011-04-16,14,1
0,0,0,0.4848,1.1293390298798338,1,0.3385490991830285,188.71428571428572,1.1107568910784895,0,0,0.3881,0,0.94,0.3843249478194684,1,38,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7860726876868072,0.6663667453928805,0.7066296596628528,0.7083689907599093,0.7836115325252282,0.6663667453928805,0.7599347639070955,0.6663667453928805,0.734664608776058,0.760554466297173,0.6663667453928805,0.6663667453928805,0.7965228717615483,0.6663667453928805,0.7860726876868072,2011-04-16,32,6
0,1,0,0.5,1.1215234794867979,0,0.5249504521863281,143.28571428571428,1.3130475634163725,0,0,0.4179,0,0.94,0.5945019939101236,0,71,0.52,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6378645519695201,0.8790740300695694,0.8033692079110254,0.7559952974474659,0.7136230195310798,0.8790740300695694,0.8278786596758199,0.8790740300695694,0.8885207189131894,0.694285837752377,0.8790740300695694,0.8790740300695694,0.7520039294962048,0.8790740300695694,0.6378645519695201,2011-04-16,62,9
0,1,0,0.4394,1.1137892893032129,0,-0.2516256241189688,87.0,-0.10308012541487784,0,0,0.2239,0,0.94,-0.28347343438939165,0,53,0.44,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6132316762333224,0.9106509700016724,0.8177924188241841,0.7637758376738913,0.7016536403406632,0.9106509700016724,0.8389130408961443,0.9106509700016724,0.9158500200023102,0.6838336073743578,0.9106509700016724,0.9106509700016724,0.7454157665431654,0.9106509700016724,0.6132316762333224,2011-04-16,49,4
0,1,0,0.4394,1.1061347466223401,0,-0.25554287769395,68.71428571428571,-1.7250950810863006,0,0,0.0,0,0.94,-0.2880456546896991,0,14,0.44,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6132316762333224,0.9106509700016724,0.8177924188241841,0.7637758376738913,0.7016536403406632,0.9106509700016724,0.8389130408961443,0.9106509700016724,0.9158500200023102,0.6838336073743578,0.9106509700016724,0.9106509700016724,0.7454157665431654,0.9106509700016724,0.6132316762333224,2011-04-16,13,1
0,1,0,0.4242,1.4472652759527096,0,-0.4531438974790772,58.285714285714285,-1.7044226841063388,0,0,0.0,0,1.0,-0.511155060469701,0,24,0.42,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6074012289987647,0.9180112264301729,0.8211339997223384,0.7656026795790424,0.6988186816969575,0.9180112264301729,0.8415038748310262,0.9180112264301729,0.922397305655575,0.6813916496444505,0.9180112264301729,0.9180112264301729,0.7438933094889362,0.9180112264301729,0.6074012289987647,2011-04-16,22,2
0,1,0,0.4394,0.11839097159514703,0,-0.2666689987477794,42.42857142857143,0.33215085250821436,0,0,0.2836,0,0.77,-0.297531655539203,0,35,0.44,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6132316762333224,0.9106509700016724,0.8177924188241841,0.7637758376738913,0.7016536403406632,0.9106509700016724,0.8389130408961443,0.9106509700016724,0.9158500200023102,0.6838336073743578,0.9106509700016724,0.9106509700016724,0.7454157665431654,0.9106509700016724,0.6132316762333224,2011-04-16,30,5
